date,position_count,gross_market_value,net_market_value,gross_exposure,net_exposure,cash_proxy,turnover,turnover_rate,missing_price_count,forward_filled_price_count,fill_price_fallback_count
2026-03-10 00:00:00,2,999510.0,999510.0,0.7810884374513645,0.7810884374513645,280127.42909999983,499550.0,0.3903840170972067,2,0,2
2026-03-11 00:00:00,2,999510.0,999510.0,0.792258735998301,0.792258735998301,262085.42909999983,0.0,0.0,2,0,2
2026-03-12 00:00:00,2,999510.0,999510.0,0.7999469028810489,0.7999469028810489,249960.42909999983,0.0,0.0,2,0,2
2026-03-13 00:00:00,1,499959.99999999994,499959.99999999994,0.4009936320631187,0.4009936320631187,746842.8417999998,485291.0,0.3892283396622589,1,0,1
2026-03-16 00:00:00,2,1014945.0,1014945.0,0.8415109788630345,0.8415109788630345,191153.34629999986,514985.0,0.4269842518065312,2,0,2
2026-03-17 00:00:00,1,499959.99999999994,499959.99999999994,0.4228191523390796,0.4228191523390796,682484.0714999998,450915.99999999994,0.3813423491801912,1,0,1
2026-03-18 00:00:00,2,998200.0,998200.0,0.8488783872641021,0.8488783872641021,177704.5995,498240.0,0.4237078417856805,2,0,2
2026-03-19 00:00:00,2,998200.0,998200.0,0.8766563337131956,0.8766563337131956,140444.5995,0.0,0.0,2,0,2
2026-03-20 00:00:00,1,499959.99999999994,499959.99999999994,0.43747656657965517,0.43747656657965517,642866.9265000001,458910.0,0.40155686688749015,1,0,1
2026-03-23 00:00:00,2,1002904.0,1002904.0,0.8985918273991688,0.8985918273991688,113180.04330000002,502944.0,0.45063273058981473,2,0,2
2026-03-24 00:00:00,1,499959.99999999994,499959.99999999994,0.44655710910091667,0.44655710910091667,619628.0433,480000.0,0.4287291230667254,1,0,1
2026-03-25 00:00:00,2,999680.0,999680.0,0.8904549068598476,0.8904549068598476,122982.12730000005,499720.0,0.4451205646366868,2,0,2
2026-03-26 00:00:00,2,999680.0,999680.0,0.8943072411580052,0.8943072411580052,118146.12729999982,0.0,0.0,2,0,2
2026-03-27 00:00:00,2,999680.0,999680.0,0.8910946561445053,0.8910946561445053,122176.12730000005,0.0,0.0,2,0,2
2026-03-30 00:00:00,1,499959.99999999994,499959.99999999994,0.44539420217643766,0.44539420217643766,622551.2441,502944.0,0.44805252744104784,1,0,1
2026-03-31 00:00:00,2,1007710.0,1007710.0,0.8901175346282986,0.8901175346282986,124398.91910000006,507750.0,0.448499248997746,2,0,2
2026-04-01 00:00:00,2,1007710.0,1007710.0,0.8726583387512544,0.8726583387512544,147048.91909999982,0.0,0.0,2,0,2
2026-04-02 00:00:00,2,1007710.0,1007710.0,0.8736797360525976,0.8736797360525976,145698.91910000006,0.0,0.0,2,0,2
2026-04-03 00:00:00,1,499959.99999999994,499959.99999999994,0.43307318138954864,0.43307318138954864,654486.9191,540000.0,0.467756456417226,1,0,1
2026-04-07 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,499959.99999999994,0.4331294544147818,2,0,2
2026-04-08 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-09 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-10 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-13 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-14 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-15 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-16 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-17 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-20 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-21 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-22 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-23 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-24 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-27 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-28 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-29 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-04-30 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-06 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-07 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-08 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-11 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
2026-05-12 00:00:00,2,999919.9999999999,999919.9999999999,0.8662589088295636,0.8662589088295636,154376.93110000005,0.0,0.0,2,0,2
